번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
,고속전기사업단,오송고속광역전기사업소,신호팀,궤도회로 점검 및 보수작업,궤도 회로 점검시 화학물질 사용 ," 안전보호구(장갑, 방진마스크 착용)",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,궤도회로 점검 및 보수작업,"궤도회로 점검 중 선로 내 BU, DB 시설물에 의한 넘어짐","작업장 이동 시 지형 지물 
 파악 후 이동
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,궤도회로 점검 및 보수작업,"궤도회로 점검 중 선로 내 BU, DB 시설물에 의한 넘어짐", 작업 전 랜턴 착용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,전원장치 점검시 감전," 안전교육 및 전원부 노출개소
 피복 보강",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,"기구함, 랙 쇄정시 손가락 끼임"," 작업공정 및 공구사용 매뉴얼
 교육 시행",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,"전원장치 전압, 전류 측정시 혼촉에 의한 감전"," 측정기 단자에 보호캡 설치
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,"전원장치 전압, 전류 측정시 혼촉에 의한 감전", 위험예지훈련 시행,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,축전지 점검 중 전해액이 튀어 안면 부위에 접촉되어 안구 및 피부 손상," 안전보호구 착용 및 안전교육
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,축전지 점검 중 전해액이 튀어 안면 부위에 접촉되어 안구 및 피부 손상, 물질안전보건 자료 비치,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,축전지 교체시 중량물에 의한 허리부상," 중량물 취급자세 안전교육
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,축전지 교체시 중량물에 의한 허리부상, 2인 1조 작업 시행,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,전원장치 전압 점검 중 사다리에서 추락," 2인 이상 작업 시행
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,전원장치 전압 점검 중 사다리에서 추락, 지적확인환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,금속체 소지 시 합선으로 인한 감전 우려," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,금속체 소지 시 합선으로 인한 감전 우려," 금속체 제거 후 작업
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,금속체 소지 시 합선으로 인한 감전 우려, 지적확인 환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,비중 측정 시 좁고 협소한 공간에서 장시간 작업으로 인한 근골격계 부상," 비중 측정 후 충분한 휴식
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전원장치 점검 및 보수작업,비중 측정 시 좁고 협소한 공간에서 장시간 작업으로 인한 근골격계 부상, 충분한 스트레칭,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,ITL 점검시 열차에 의한 접촉," 열차 감시 철저
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,ITL 점검시 열차에 의한 접촉, 열차접근경보 앱 실행 후 작업,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,선로 횡단 시 낙상 및 넘어짐," 작업 시 랜턴 사용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,선로 횡단 시 낙상 및 넘어짐, 작업장 이동시 지형지물 파악,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,현장 루프케이블 점검시 루프코일에 걸려 넘어짐," 현장이동 시 루프코일 위치 확인
 후 이동 
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,현장 루프케이블 점검시 루프코일에 걸려 넘어짐, 작업 랜턴 착용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,TAD125 점검 후 덮개 취급 부주의로 손가락 끼임," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,TAD125 점검 후 덮개 취급 부주의로 손가락 끼임, 지적확인환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,케이블 철거 설치 시 공구에 의한 부상," 작업 공정 및 공구사용 매뉴얼 
 교육 시행",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,"ITL 점검시 인접선로 열차운행, 자갈비산"," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,"ITL 점검시 인접선로 열차운행, 자갈비산", 열차 감시 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,현장 이동시 레일 두부 및 돌출부에 걸려 넘어짐 ," 안전화, 안전모 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,현장 이동시 레일 두부 및 돌출부에 걸려 넘어짐 , 지형 지물 파악 후 이동,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,ITL 현장 전압 점검 시 신체 접촉에 의한 감전," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,불연속정보 전송장치 점검 및 보수작업,ITL 현장 전압 점검 시 신체 접촉에 의한 감전, 전원계통도 확인 후 작업,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",선로변 이동시 자갈 비산," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",선로변 이동시 자갈 비산, 이동 시 지형 지물 파악 후 이동,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",중량물 이동시 골절 및 허리부상," 중량물 취급자세 안전교육
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",중량물 이동시 골절 및 허리부상, 작업전 스트레칭 시행,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",전원부 점검시 혼촉에 의한 감전," 전원 계통도 확인 후 작업
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",전원부 점검시 혼촉에 의한 감전," 안전교육 시행 및 안전보호구 
 착용",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",무리한 자세로 중량 전자랙 이동하다 허리 통증," 2인 1조 작업시행
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",무리한 자세로 중량 전자랙 이동하다 허리 통증, 작업 전 스트레칭 시행,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",전자페달(D50) 등 부품 교체 시 공구에 의한 손가락 끼임," 작업공정 교육 시행
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",전자페달(D50) 등 부품 교체 시 공구에 의한 손가락 끼임," 협착방지기구 사용 및 지적확인
 환호응답 철저",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",자갈을 밝고 미끄러져 넘어짐," 안전모 착용 철저
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",자갈을 밝고 미끄러져 넘어짐," 작업 랜턴 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",자갈을 밝고 미끄러져 넘어짐," 작업장 이동 시 지형 지물 
 파악 후 이동",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",점검 작업을 위한 선로변 이동 중 배수로 떨어짐," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"차축온도 검지장치(HBD)
점검 및 보수작업",점검 작업을 위한 선로변 이동 중 배수로 떨어짐, 전방주시 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,"진입로, 계단 이용시 미끄럼 주의"," 위험개소 확인 및 안전한 
 자세로 이동 
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,"진입로, 계단 이용시 미끄럼 주의"," 안전모, 안전화 착용",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,고속작업으로 인한 추락 위험,안전요대 착용 및 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,진입로 점검시 유해 곤충에 의한 물림(여름철 온열질환 주의)," 유해곤충. 동물 유무 확인
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,진입로 점검시 유해 곤충에 의한 물림(여름철 온열질환 주의), 모기기피제 사용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,"풍속계, 적설계 교체 작업 시 추락위험"," 안전요대 및 안전 보호구
 착용",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,제어함 교체시 중량물에 의한 허리 부상," 2인 1조 작업시행 및 
 중량물 자세 안전 교육",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,입출력 전원부 점검 시 감전," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,입출력 전원부 점검 시 감전, 안전교육 시행 ,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,제어함 교체를 위한 중량물 이동 중 허리부상," 2인 1조 작업시행
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,기상설비 점검 및 보수작업,제어함 교체를 위한 중량물 이동 중 허리부상, 중량물 취급자세 안전교육,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",현장 이동시 자갈 및 기타 시설물에 의한 넘어짐," 안전보호구 착용
 (지형지물 파악)",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",전원부 점검시 감전," 안전보호구(절연화, 장갑)
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",전원부 점검시 감전, 안전교육 시행,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",여름철 온열질환 주의," 식용 포도당 섭취
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",여름철 온열질환 주의, 수분 섭취,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",검지선 점검 중 발을 헛디뎌 배수로로 떨어짐," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",검지선 점검 중 발을 헛디뎌 배수로로 떨어짐, 전방주시 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",끌림 검지장치 점검시 작업 차량 접촉 위험," 열차 감시 철저
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",끌림 검지장치 점검시 작업 차량 접촉 위험, 지적확인 환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",여름철 검지선 주변 제초 작업시 공구에 의한 베임," 제초 공구 사용방법 숙지
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",여름철 검지선 주변 제초 작업시 공구에 의한 베임," 안전 보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",여름철 검지선 주변 제초 작업시 공구에 의한 베임, 안전 보호날 착용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",점검 중 열차 감시 부주의에 의한 열차 접촉 위험," 열차 감시 철저
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",점검 중 열차 감시 부주의에 의한 열차 접촉 위험, 열차접근경보 앱 사용 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",시목터널 종점-금강교 시점 지장물검지장치 점검통로 급전선 감전위험," 안전보호구 착용 철저
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",시목터널 종점-금강교 시점 지장물검지장치 점검통로 급전선 감전위험," 대형 전지가위 휴대금지
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,"안전설비(PSC, TACB, ID,DD)
점검 및 보수작업",시목터널 종점-금강교 시점 지장물검지장치 점검통로 급전선 감전위험, 신호팀장 안전교육,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,CPT 개폐 및 취급시 부주의로 인한 손가락 끼임," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,CPT 개폐 및 취급시 부주의로 인한 손가락 끼임, 지적확인 환호 응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,여름철 온열질환 주의," 폭염 경보시 작업 지양
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,여름철 온열질환 주의, 식용 포도당 설치,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,방호스위치 점검 교체시 베임," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,방호스위치 점검 교체시 베임, 지적확인환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,CPT 함 교체 작업 중 공구 취급 부주의로 손가락 끼임," 협착방지 기구 사용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,CPT 함 교체 작업 중 공구 취급 부주의로 손가락 끼임, 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,CPT 점검을 위해 선로변 이동시 배수로 떨어짐," 안전보호구 착용
 (지형지물 파악)",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,방호스위치 회선 절연저항 측정시 감전," 안전보호구 (절연화, 장갑) 사용 
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,방호스위치 점검 및 보수작업,방호스위치 회선 절연저항 측정시 감전, 안전 교육 시행,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,선로변 신호시설물 점검,울타리 출입문 개폐시 손가락 끼임," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,선로변 신호시설물 점검,울타리 출입문 개폐시 손가락 끼임, 안전교육 시행 및 지적확인 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,선로변 신호시설물 점검,선로변 이동시 자갈비산,안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,선로변 신호시설물 점검,인접선로 열차운행에 따른 열차소음, 안전용품(귀마개)착용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,선로변 신호시설물 점검,교량 이동시 안전펜스 사이로 떨어짐," 안전보호구 착용
 (지형지물 파악)",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,선로변 신호시설물 점검,선로변 이동시 바닥 구조물(트러프 고정밴드)에 의한 넘어짐,"트러프 상부 이동 지양
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,선로변 신호시설물 점검,선로변 이동시 바닥 구조물(트러프 고정밴드)에 의한 넘어짐, 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,선로변 신호시설물 점검,터널 내부 시설물 점검 시 내부먼지 흡입, 방진 마스크 사용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,터널내 전선로 점검시 먼지 흡입, 방진 마스크 지급 및 착용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,인접선 열차운행에 따른 열차 소음," 안전보호구(귀마개) 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,인접선 열차운행에 따른 열차 소음, 운행선 열차 주의하며 이동,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,트러프 작업시 손가락 끼임," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,트러프 작업시 손가락 끼임, 지적확인 환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,전선로 트러프 이동 중 트러프 사이 틈에 발이 빠져 발 끼임," 이동시 트러프 이동 지양
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,전선로 트러프 이동 중 트러프 사이 틈에 발이 빠져 발 끼임, 안전교육 시행 지적확인 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,접속함 개폐시 부주의에 인한 얼굴 부딪힘," 전방주시 철저
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,접속함 개폐시 부주의에 인한 얼굴 부딪힘, 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,겨울철 교량 전선로 점검 시 결빙에 의한 넘어짐 주의," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,겨울철 교량 전선로 점검 시 결빙에 의한 넘어짐 주의, 지형지물 파악 후 이동,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,절연저항 계측기 사용 시 사용미숙으로 인한 감전," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,절연저항 계측기 사용 시 사용미숙으로 인한 감전, 안전교육 실시,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,접속함 개폐 시 부주의에 의한 얼굴 부딪힘'," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,전선로 점검 및 보수작업,접속함 개폐 시 부주의에 의한 얼굴 부딪힘', 지적확인 환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,중량물 이동시 허리 부상," 2인 이상 작업
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,중량물 이동시 허리 부상, 중량물 취급자세 안전교육,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,고소작업에 따른 추락," 안전그네 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,고소작업에 따른 추락, 지적확인 환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,표지류 점검시 인접선 작업차량 접촉주의," 열차 감시 철저
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,표지류 점검시 인접선 작업차량 접촉주의, 열차접근 경보앱 사용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,작업시 낙하물에 의한 부상," 안전모 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,작업시 낙하물에 의한 부상," 지상근무자 위험지대 
 밖으로 대치",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,표지류 점검시 표지류 모서리에 신체 찔림," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,표지류 점검시 표지류 모서리에 신체 찔림, 지적확인환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,실외 작업시 여름철 고온에 의한 온열질환 발생," 식용 포도당 사용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,표지류 점검 및 보수작업,실외 작업시 여름철 고온에 의한 온열질환 발생, 폭염 시간대 작업 지양,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,선로변 이동시 자갈비산," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,선로변 이동시 자갈비산, 지형지물 파악,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,고소작업에 의한 추락," 추락방지용 안전그네 사용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,고소작업에 의한 추락, 2인 1조 작업,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,등기구 개폐시 손가락 끼임," 안전 보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,등기구 개폐시 손가락 끼임, 협착 방지기구 사용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,작업 발판 또는 사다리 사용 중 미끄러짐으로 인한 추락," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,작업 발판 또는 사다리 사용 중 미끄러짐으로 인한 추락, 우천시 작업 지양,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,"등기구 점검, 정비시 작업 차량 접촉"," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,"등기구 점검, 정비시 작업 차량 접촉", 열차접근경보앱 사용,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,신호기 장치 점검을 위한 사다리 승주 중 떨어짐," 추락방지용 안전그네
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,신호기 장치 점검을 위한 사다리 승주 중 떨어짐, 지적확인 환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,신호기 작업 중 공구 낙하로 하부 작업자 부상," 하부 작업자 안전모 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기장치 점검 및 보수작업,신호기 작업 중 공구 낙하로 하부 작업자 부상, 신호기 이격하여 점검,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,"ATS 지상자 철거, 설치시 공구에 의한 부상"," 유지보수 공급 취급 교육 시행
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,"ATS 지상자 철거, 설치시 공구에 의한 부상"," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,"ATS 지상자 철거, 설치시 공구에 의한 부상", 지적확인환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,ATS 지상자 교체 시 중량물 이동에 따른 허리부상," 2인 1조 작업 시행
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,ATS 지상자 교체 시 중량물 이동에 따른 허리부상," 중량물 자세 안전교육
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,ATS 지상자 교체 시 중량물 이동에 따른 허리부상, 작업 중 스트레칭 시행,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,작업 이동시 자갈에 의한 넘어짐," 안전화, 안전모 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,작업 이동시 자갈에 의한 넘어짐," 지형, 지물 확인 철저",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,ATS 지상자 교체 작업 중 열차 접근 미확인으로 충돌," 열차접근 경보앱 사용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,ATS 지상자 교체 작업 중 열차 접근 미확인으로 충돌, 열차감시자 배치,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,ATS 함 개폐시 손가락 끼임," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,ATS 함 개폐시 손가락 끼임, 위험예지훈련 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,시설물 점검 중 열차에 의한 접촉," 열차접근 경보앱 사용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,시설물 점검 중 열차에 의한 접촉," 열차 감시자 배치
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,ATS 장치 점검 및 보수작업,시설물 점검 중 열차에 의한 접촉, 작업자 보호조치 시행,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,"기계실 악세스플로어 작업시 손, 발 협착"," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,"기계실 악세스플로어 작업시 손, 발 협착", 전방 주시 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,전원부 접촉에 의한 감전," 2인 1조 작업시행
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,전원부 접촉에 의한 감전, 지적확인 환호응답 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,중량물 이동시 근골격계 질환," 2인 1조 작업 시행
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,중량물 이동시 근골격계 질환," 작업 전 스트레칭 시행
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,중량물 이동시 근골격계 질환, 근골격계 최소부담으로 작업,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,소화설비 작동에 의한 질식 위험," 작업전 소화설비 작동 방지 
 안전핀 체결
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,소화설비 작동에 의한 질식 위험, 환기 철저,,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,고소 작업시 사다리 사용 중 추락," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,신호팀,신호기계실 설비 계획 점검,고소 작업시 사다리 사용 중 추락, 위험 예지 훈련,,,
